app,urls_count,B_count,NB_count,ads,malware,spyware,phishing,spam,tracking,scams,suspicious
com.bloodpressureapp.bpmonitor.heartrate.bptracker,33,15,18,11,0,0,0,0,1,0,3
com.bloodpressureapp.healthmonitor.bloodpressureapppro,67,19,48,14,0,0,0,0,1,0,4
com.bloodpressureapp.pro,45,16,29,12,0,0,0,0,1,0,3
com.bloodpressurechecker.bloodpressureanalyze,77,25,52,20,0,0,0,0,1,0,4
com.bloodpressurechecker.bloodpressureapp.bpmonitor,52,19,33,15,0,0,0,0,1,0,3
com.bloodpressurechecker.bloodpressuretracker.bpmonitor.bptracker,93,47,46,43,0,0,0,0,0,0,4
com.bloodpressurechecker.bpblood.bptracker,55,19,36,15,0,0,0,0,1,0,3
com.bloodpressurechecker.bpmonitor.bptracker,166,95,71,83,0,0,0,0,1,0,11
com.bloodpressurechecker.bpmtracker.bloodsugarapp,48,19,29,15,0,0,0,0,1,0,3
com.bloodpressurechecker.readings.waterfullrainbow.bloodpressureanalyze.bp.bloodpressureinfo,92,17,75,13,0,0,0,0,1,0,3
com.bloodpressurecheckerlog.healthhistorydiarylog,82,22,60,18,0,0,0,0,1,0,3
com.bloodpressuredail.bloodpressuredail,72,28,44,18,0,0,0,0,1,0,9
com.bloodpressurediary.BPtracker,110,26,84,18,0,0,0,0,1,0,7
com.bloodpressuremonitor.bloodpressurechecker.bpmonitor.bptracker,51,19,32,15,0,0,0,0,1,0,3
com.bloodpressuremonitor.bpmonitor,59,24,35,19,0,0,0,0,1,0,4
com.bloodpressuremonitor.bpmonitor.bloodpressuretracker,197,112,85,96,0,0,0,0,1,0,15
com.bloodpressuremonitor.bptrackerapp.heartmonitor,63,22,41,18,0,0,0,0,1,0,3
com.bloodpressurenow.bpapp,50,19,31,14,0,0,0,0,1,0,4
com.bloodpressuretracker.bloodpressureapp,63,16,47,12,0,0,0,0,1,0,3
com.bloodpressuretracker.bloodpressureapp.bptracker.bloodsugar.bloodglucose.heartrate,540,118,422,107,0,0,0,0,1,0,10
com.bloodpressuretracker.bloodpressurechecker.bloodpressuremonitor,64,22,42,17,0,0,0,0,1,0,4
com.bloodpressuretracker.bloodpressurechecker.bpchecker,90,19,71,14,0,0,0,0,1,0,4
com.bloodpressuretracker.bloodpressureinfo.heartmonitor,73,23,50,14,0,0,0,0,1,0,8
com.bloodpressuretracker.bloodpressuremonitor,75,43,32,36,0,0,0,0,1,0,6
com.bloodpressuretracker.bloodpressuretrackergp.gp,61,24,37,13,0,0,0,0,1,0,10
com.bloodpressuretracker.bloodsugartracker.healthtracker,58,21,37,16,0,0,0,0,1,0,4
com.bloodpressuretracker.bpmonitor.bloodpressureapp,58,21,37,16,0,0,0,0,1,0,4
com.bloodpressuretracker.healthtracker,32,8,24,4,0,0,0,0,0,0,4
com.bloodpressuretracker.heartbeat,176,109,67,103,0,0,0,0,1,0,5
com.bloodpressuretracker.heartbeatpro,193,116,77,103,0,0,0,0,1,0,12
com.bloodpressuretracker.heartdiarypro,95,19,76,14,0,0,0,0,1,0,4
com.bloodpressuretrackerapp.bloodpressuremonitorsmartapp,61,19,42,15,0,0,0,0,1,0,3
com.bloods.superbloodpressure,64,26,38,14,0,0,0,0,1,0,11
com.bloodsugar.bloodsugarapp.diabetes.diabetesapp.bloodsugar,47,16,31,11,0,0,0,0,1,0,4
com.bloodsugar.bloodsugartracker.glucosetracker,265,156,109,138,0,0,0,0,3,0,15
com.bloodsugarpressure.trackerheart,74,24,50,18,0,0,0,0,1,0,5
com.bloodsweatandbreath.app,316,7,309,3,0,0,0,0,0,0,4
com.bloodtracker.smartbp,49,20,29,14,0,0,0,0,1,0,5
com.bloodtracker2023.app,218,132,86,114,0,0,0,0,3,0,15
com.blooloc.android.yoobee,67,7,60,2,0,0,0,0,0,0,5
com.bloom.scent,3,2,1,0,0,0,0,0,0,0,2
com.bloomdiagnostics.android.main,196,12,184,8,0,0,0,0,0,0,4
com.bloomfield.bloomingrace1,4,3,1,0,0,0,0,0,0,0,3
com.bloomlife.ambrosia,81,14,67,4,0,0,0,0,0,0,10
com.bloomnetworkapp.bloom,20,1,19,0,0,0,0,0,0,0,1
com.bloomsharing.bikeshair,76,15,61,11,0,0,0,0,0,0,4
com.bloq.bloqitapp,170,25,145,12,0,0,0,0,1,0,12
com.bloxburg.blocks,309,59,250,54,0,0,0,0,1,0,4
com.bloxico.fms.mobile,10,2,8,0,0,0,0,0,0,0,2
com.blstr.ac.remotecontrol,36,13,23,10,0,0,0,0,1,0,2
com.blu.bluetled,1,1,0,0,0,0,0,0,0,0,1
com.blu.tpms.app,19,4,15,0,0,0,0,0,0,0,4
com.bluagent.eld,143,13,130,8,0,0,0,0,0,0,5
com.bluazu.volt,62,10,52,5,0,0,0,0,0,0,5
com.blucursor.gpstrack,68,21,47,16,0,0,0,0,1,0,4
com.blud.bluetled,1,1,0,0,0,0,0,0,0,0,1
com.blue.eclipse,144,23,121,18,0,0,0,0,1,0,4
com.blue.elephant,635,27,608,18,0,0,1,0,1,0,7
com.blue.screen.mirroring.cast.tv,354,20,334,13,0,0,0,0,1,0,6
com.blue_by_adt_indoor_cam_guide.bashar_almansy,167,35,132,28,0,0,0,0,1,0,6
com.blueair.blueairandroid,175,40,135,9,0,0,0,0,0,0,31
com.bluebeep.bluebeepAPhSL,106,4,102,2,0,0,0,0,0,0,2
com.bluebeep.bluebeepPCL,107,4,103,2,0,0,0,0,0,0,2
com.bluebeep.bluebeepPSL,107,4,103,2,0,0,0,0,0,0,2
com.bluebelt.agoodday,133,18,115,4,0,0,0,0,0,0,14
com.blueberrypediatrics.otoscope,2,2,0,0,0,0,0,0,0,0,2
com.bluebgi.bgiconfig,12,5,7,3,0,0,0,0,0,0,2
com.bluebike.wakeupalarm,53,10,43,4,1,0,0,0,0,0,5
com.bluebirdcorp.system.phoneinfo,6,3,3,0,0,0,0,0,0,0,3
com.bluebits.bluemart,155,15,140,7,0,0,0,0,0,0,8
com.bluebox.blueboxnotifications,72,5,67,2,0,0,0,0,0,0,3
com.bluebox.firewall,167,2,165,0,0,0,0,0,0,0,2
com.blueboxavionics.blueboxplus.vistara,8,3,5,0,0,0,0,0,0,0,3
com.bluebyteapps.afreenafreen,68,24,44,20,0,0,0,0,1,0,3
com.bluebyteapps.funnybaby,63,23,40,19,0,0,0,0,1,0,3
com.bluecats.bcreveal,58,11,47,8,0,0,0,0,0,0,3
com.bluecats.bctour,85,24,61,14,0,0,0,0,1,0,9
com.bluechilli.spaceconnect,82,7,75,0,0,0,0,0,2,0,5
com.bluechilli.spaceconnectapp,76,4,72,0,0,0,0,0,0,0,4
com.bluecoldref.android.sensxact,36,4,32,1,0,0,0,0,0,0,3
com.bluecomtech.zddh.idrawcontroller,72,19,53,14,0,0,0,0,1,0,4
com.blueconcept.connect,215,21,194,6,0,0,0,0,0,0,15
com.bluecontrolremote.app,60,16,44,13,0,0,0,0,1,0,2
com.bluecorvus.babybird,34,3,31,0,0,0,0,0,0,0,3
com.bluecorvus.babybird2,47,5,42,0,0,0,0,0,0,0,5
com.bluecorvus.thebird,4,3,1,0,0,0,0,0,0,0,3
com.bluecorvus.thebird2,4,3,1,0,0,0,0,0,0,0,3
com.bluecorvus.thebirdvs2019,84,3,81,0,0,0,0,0,0,0,3
com.bluecs.rfmgo5legacy,84,3,81,0,0,0,0,0,0,0,3
com.bluedot.modelc,4,3,1,0,0,0,0,0,0,0,3
com.bluedottech.smarthome,431,8,423,0,0,0,0,0,4,0,4
com.bluedrirpro.app.obd2scan.guide,123,35,88,28,0,0,0,0,1,0,6
com.bluefeelcorp.airnotis,18,2,16,0,0,0,0,0,0,0,2
com.bluefire_llc.global.trucks,34,3,31,0,0,0,0,0,0,0,3
com.bluefire_llc.motorhomes,125,6,119,0,0,0,0,0,0,0,6
com.blueframetech.tappstv,65,7,58,5,0,0,0,0,0,0,2
com.blueiWT.iprizma,32,2,30,0,0,0,0,0,0,0,2
com.bluelight.eye.filter.eyecare.nightshift,229,126,103,113,0,0,0,0,3,0,10
com.bluelight.filter.eyecare,7,3,4,0,0,0,0,0,0,0,3
com.bluelight.filterforeyecare2021,74,18,56,13,0,0,0,0,1,0,4
com.bluelightcreatives.enlsconfig,72,18,54,13,0,0,0,0,1,0,4
com.bluelightfilter.nightfilter.eye.protection,120,48,72,35,0,0,0,0,1,0,12
com.blueline.signalchecklite,12,5,7,2,0,0,0,0,0,0,3
com.bluelinksystem.mobile,60,6,54,1,0,0,0,0,0,0,5
com.bluelionsolutions.veluba.passenger1,341,19,322,8,0,0,0,0,0,0,11
com.bluelok.smartlock,37,3,34,0,0,0,0,0,0,0,3
com.bluemanager.bluemythglobal,46,3,43,0,0,0,0,0,0,0,3
com.bluemountain.rh,111,9,102,4,0,0,0,0,0,0,5
com.bluemythglobal.belulu,202,12,190,1,0,0,0,0,0,0,11
com.blueoceands.my.cbu,38,3,35,0,0,0,0,0,0,0,3
com.bluepea.beautifulwatch,2,2,0,0,0,0,0,0,0,0,2
com.blueprinttest,34,9,25,0,0,0,0,0,0,0,9
com.blueqlue.main,110,22,88,8,0,0,0,0,0,0,14
com.bluerailtrains.traincontrol,40,5,35,2,0,0,0,0,0,0,3
com.blueridgelabs.snyper,493,3,490,2,0,0,0,0,0,0,1
com.bluesecurity.mobileapp,74,11,63,8,0,0,0,0,0,0,3
com.bluesemi.sens,118,12,106,8,0,0,0,0,0,0,4
com.blueshift.hydration,30,7,23,3,0,0,0,0,0,0,4
com.blueskyenergy,93,9,84,0,0,0,0,0,0,0,9
com.blueskysoft.clockwidgets,65,16,49,11,0,0,0,0,1,0,4
com.bluesonix.bluemanager,41,2,39,0,0,0,0,0,0,0,2
com.bluespace.notification.app2022.island,394,61,333,50,0,0,0,0,1,0,10
com.bluesparktechnologies.smartrac.nfc2xx,67,5,62,3,0,0,0,0,0,0,2
com.bluesparktechnologies.temptraq,64,15,49,12,0,0,0,0,1,0,2
com.bluesparktechnologies.temptraq.celltherapy360.patient,63,16,47,13,0,0,0,0,1,0,2
com.bluespide.MGRNSolar,26,3,23,0,0,0,0,0,0,0,3
com.bluespide.platform,47,3,44,0,0,0,0,0,0,0,3
com.bluespringsusa.bluespringsusa,4,2,2,0,0,0,0,0,0,0,2
com.bluestarindia.smartIDU,65,12,53,8,0,0,0,0,0,0,4
com.bluestarindia.vrf,12,3,9,0,0,0,0,0,0,0,3
com.bluestreak.cagdroid,67,9,58,4,0,0,0,0,0,0,5
com.bluesurveillance.app,60,8,52,3,0,0,0,0,0,0,5
com.bluetem.tools,9,3,6,0,0,0,0,0,0,0,3
com.bluethscale.android,10,4,6,0,0,0,0,0,0,0,4
com.bluetiger.companion,39,11,28,8,0,0,0,0,0,0,3
com.bluetium.electropatch,79,11,68,8,0,0,0,0,0,0,3
com.bluetonemedia.gigafi,292,2,290,0,0,0,0,0,0,0,2
com.bluetools.remoteRoku,38,17,21,14,0,0,0,0,1,0,2
com.bluetooth.BMS.bmsforAndroid,2,2,0,0,0,0,0,0,0,0,2
com.bluetooth.IMND20,1,1,0,0,0,0,0,0,0,0,1
com.bluetooth.auto.connect,44,19,25,15,0,0,0,0,1,0,3
com.bluetooth.auto.connect.android,54,20,34,14,0,0,0,0,1,0,5
com.bluetooth.auto.connect.bluetoothpair.scanner,58,22,36,17,0,0,0,0,1,0,4
com.bluetooth.autoconnect.anybtdevices,193,103,90,95,0,0,0,0,1,0,7
com.bluetooth.connect.auto.pair_connect,47,19,28,14,0,0,0,0,1,0,4
com.bluetooth.device.auto.pair.connect.finder.scanner,82,44,38,39,0,0,0,0,1,0,4
com.bluetooth.device.finder.phone.gear,58,14,44,11,0,0,0,0,1,0,2
com.bluetooth.device.finder.share.data.app,96,47,49,43,0,0,0,0,0,0,4
com.bluetooth.device.usb.drivers,681,105,576,97,0,0,0,0,1,0,7
com.bluetooth.devices.finder.earbudsfinder.headsetfinder,63,15,48,11,0,0,0,0,1,0,3
com.bluetooth.driver.wifi.connect,559,28,531,22,0,0,0,0,1,0,5
com.bluetooth.ecosolaris,7,4,3,0,0,0,0,0,0,0,4
com.bluetooth.esignal.deltaOTA,4,3,1,0,0,0,0,0,0,0,3
com.bluetooth.finder,92,46,46,43,0,0,0,0,0,0,3
com.bluetooth.finding.watch.phone.smart,92,24,68,19,0,0,0,0,1,0,4
com.bluetooth.led,29,12,17,9,0,0,0,0,0,0,3
com.bluetooth.lockaccess,6,4,2,0,0,0,0,0,0,0,4
com.bluetooth.mwoolley.microbitbledemo,13,3,10,0,0,0,0,0,0,0,3
com.bluetooth.notification.smartwatchs,47,7,40,3,0,0,0,0,0,0,4
com.bluetooth.obyolfcto,3,2,1,0,0,0,0,0,0,0,2
com.bluetooth.pca.auto.connect.device.pair.bt,35,9,26,4,0,0,0,0,0,0,5
com.bluetooth.recorder,17,10,7,8,0,0,0,0,0,0,2
com.bluetooth.safiery,17,4,13,0,0,0,0,0,0,0,4
com.bluetooth.scanner.bluetoothautoconnect.bluetoothpair.bluetoothfinder.bluetoothpairautoconnector.BTAutoconnect,33,13,20,9,0,0,0,0,1,0,3
com.bluetooth.solidel,14,3,11,0,0,0,0,0,0,0,3
com.bluetooth.statecube,4,2,2,0,0,0,0,0,0,0,2
com.bluetooth.wamalock,15,3,12,0,0,0,0,0,0,0,3
com.bluetooth.wifi.tethering,66,17,49,13,0,0,0,0,1,0,3
com.bluetoothappsender.bluetoothapksender,67,17,50,13,0,0,0,0,1,0,3
com.bluetoothautoconnect.bluetoothfinder.scanner.pairing,52,22,30,18,0,0,0,0,1,0,3
com.bluetoothautoconnect.bluetoothpair.brightmoons,38,16,22,11,0,0,0,0,1,0,4
com.bluetoothautoconnection.bluetoothpairing.msk,36,15,21,11,0,0,0,0,1,0,3
com.bluetoothbttrymonitor.batteryringtone,85,46,39,43,0,0,0,0,0,0,3
com.bluetoothcheck29.wifionoff29,4,3,1,0,0,0,0,0,0,0,3
com.bluetoothcheck5.wifionoff5,4,3,1,0,0,0,0,0,0,0,3
com.bluetoothcheck7.wifionoff7,4,3,1,0,0,0,0,0,0,0,3
com.bluetoothcheck9.wifionoff9,4,3,1,0,0,0,0,0,0,0,3
com.bluetoothcontroller,164,16,148,11,0,0,0,0,1,0,4
com.bluetoothcontroller.gameapp,68,20,48,16,0,0,0,0,1,0,3
com.bluetoothdemo,58,8,50,0,0,0,0,0,0,0,8
com.bluetoothdetector.btfinderbtscanner,61,24,37,20,0,0,0,0,1,0,3
com.bluetoothdevice.finder,25,4,21,0,0,0,0,0,0,0,4
com.bluetoothdevices.finder,55,7,48,4,0,0,0,0,0,0,3
com.bluetoothdevicescannerfindr.bluetoothdevicemanager,81,17,64,13,0,0,0,0,1,0,3
com.bluetoothearphoneguide.app782108116945,90,30,60,24,0,0,0,0,1,0,5
com.bluetoothearphoneguide.app84627119556,115,34,81,27,0,0,0,0,1,0,6
com.bluetoothfinder.bluetoothautoconnectms,62,25,37,20,0,0,0,0,1,0,4
com.bluetoothfinder.btscanner,61,24,37,20,0,0,0,0,1,0,3
com.bluetoothfinder.finddevice,77,15,62,11,0,0,0,0,1,0,3
com.bluetoothheadphone.finder,18,6,12,3,0,0,0,0,0,0,3
com.bluetoothheadphonesguide.app84627731780,110,31,79,24,0,0,0,0,1,0,6
com.bluetoothheadsetguide.app800825941051,92,30,62,24,0,0,0,0,1,0,5
com.bluetoothmictophone.bluetoothmictophonespeaker.mictophonespeaker.buletoothmictospeaker,70,18,52,13,0,0,0,0,1,0,4
com.bluetoothmouseandkeyboard.wirelessmouse.wifimouse.remotemouse.bluetoothmouse.downingapp,70,22,48,15,0,0,0,0,1,0,6
com.bluetoothpair.autoconnect.bluetoothmanager,79,32,47,24,0,0,0,0,1,0,7
com.bluetoothpair.bluetoothautoconnect.bluetoothscanner,38,19,19,13,0,0,0,0,1,0,5
com.bluetoothpair.bluetoothfinder,22,4,18,1,0,0,0,0,0,0,3
com.bluetoothscanner.bluetooth.auto.connector.pairing,57,22,35,17,0,0,0,0,1,0,4
com.bluetoothscanner.bluetoothautoconnect,84,28,56,20,0,0,0,0,1,0,7
com.bluetoothscanner.btpair.wifirouter.wifimanager,79,22,57,17,0,0,0,0,1,0,4
com.bluetoothsmartplugguide.app84627895118,90,30,60,24,0,0,0,0,1,0,5
com.bluetoothvehiclemonitor.btvm,36,4,32,0,0,0,0,0,0,0,4
com.bluetoothvoice.ecorporationet,62,14,48,10,0,0,0,0,1,0,3
com.bluetoothwatchconnect.btnotifier.bluebelly,65,19,46,13,0,0,0,0,1,0,5
com.bluetoothwatchconnect.kniefapps,65,19,46,13,0,0,0,0,1,0,5
com.bluetoothwatcher,46,19,27,16,0,0,0,0,1,0,2
com.bluetoothwifiofflinechattingfilesharing,9,3,6,0,0,0,0,0,0,0,3
com.bluetoothz.chiadapterx,8,3,5,0,0,0,0,0,0,0,3
com.bluetosec.sosdata,40,3,37,0,0,0,0,0,0,0,3
com.bluetrum.ry.ble,14,4,10,1,0,0,0,0,0,0,3
com.bluewateramerica.lawnsim_lite,3,1,2,0,0,0,0,0,0,0,1
com.bluewave,28,6,22,0,0,0,0,0,0,0,6
com.bluewavescarwash.BlueWaves,234,14,220,9,0,0,0,0,0,0,5
com.bluewell.dfhmaterialcontrol,38,4,34,0,0,0,0,0,0,0,4
com.bluewheel.ble,108,6,102,0,0,0,0,0,0,1,5
com.bluewillowsystems.community,826,13,813,5,0,0,0,0,0,0,8
com.blueworld.methanolfuelcell,23,5,18,1,0,0,0,0,0,0,4
com.blueyachtsoftware.smartscanner,97,4,93,0,0,0,0,0,0,0,4
com.bluezoom.android,111,7,104,2,0,0,0,0,0,0,5
com.bluguard.ativo,101,13,88,0,0,0,7,0,0,0,6
com.bluguard.luminos,33,6,27,0,0,0,0,0,0,0,6
com.bluguard.smarthome,119,16,103,3,0,0,7,0,0,0,6
com.bluguard.smartprotect,663,15,648,7,0,0,1,0,0,0,7
com.bluguard.ximpleeye.gcm,44,2,42,0,0,0,0,0,0,0,2
com.bluguard.ximpleeye1.gcm,59,5,54,2,0,0,0,0,0,0,3
com.bluguard.ximplew21.gcm,106,13,93,8,0,0,0,0,1,0,4
com.bluguard.ximplew2pro.gcm,90,7,83,3,0,0,0,0,0,0,4
com.bluino.arduinobluetoothrobotcar,133,16,117,12,0,0,0,0,1,0,3
com.bluino.armrobotbluetoothcontroller,136,17,119,13,0,0,0,0,1,0,3
com.bluino.esp32wifibalancingrobot,142,22,120,17,0,0,0,0,1,0,4
com.bluino.esp8266wifirobotcar,133,17,116,13,0,0,0,0,1,0,3
com.bluino.esploader,69,16,53,12,0,0,0,0,1,0,3
com.bluino.espmatrix,57,14,43,10,0,0,0,0,1,0,3
com.bluino.espmatrixoffline,56,14,42,10,0,0,0,0,1,0,3
com.bluino.smarsapp,207,22,185,16,0,0,0,0,1,0,5
com.bluino.switchiot,69,16,53,12,0,0,0,0,1,0,3
com.bluino.switchiot4ch,79,17,62,13,0,0,0,0,1,0,3
com.blujit.mileagetracker,663,4,659,0,0,0,1,0,0,0,3
com.blukii.infoapp,224,4,220,0,0,0,0,0,0,0,4
com.blumfeldt.app.android.heater,10,2,8,0,0,0,0,0,0,0,2
com.blumotix.krim.android,29,7,22,0,0,0,0,0,2,0,5
com.blupebble.smart,219,7,212,0,0,0,0,0,3,0,4
com.blurams_cameras_guide.yazan_shweikiaa,90,30,60,24,0,0,0,0,1,0,5
com.bluramscameraguide.app84627724753,105,28,77,22,0,0,0,0,1,0,5
com.bluramscameraguide.blurams.camera.guide,85,25,60,20,0,0,0,0,1,0,4
com.bluramscameraguide5489.app,111,31,80,24,0,0,0,0,1,0,6
com.bluramsda246.net246,109,28,81,22,0,0,0,0,1,0,5
com.bluramssecuritycameraguide868.app,124,35,89,28,0,0,0,0,1,0,6
com.bluray.universalremoteforbluray,111,56,55,52,0,0,0,0,0,0,4
com.blurcamera.blursamsungcamera,65,17,48,10,0,0,0,0,1,0,6
com.blurcamera.hdcamera.dslrcameraforsamsungcamera,104,26,78,11,0,0,0,0,1,0,14
com.blustream.boveda,166,9,157,4,0,0,0,0,0,0,5
com.blustream.humiditrak,138,10,128,5,0,0,0,0,0,0,5
com.blustream.safesound,149,10,139,5,0,0,0,0,0,0,5
com.blutect,8,3,5,0,0,0,0,0,0,0,3
com.bluthautocnnct.confgtolsplymsic,24,5,19,1,0,0,0,0,0,0,4
com.blutoothscanner.bluetoothfinderscanner,52,18,34,14,0,0,0,0,1,0,3
com.bluuplabs.connect,1435,5,1430,0,0,0,0,0,0,0,5
com.bluvision.bluzone.production,65,6,59,2,0,0,0,0,0,0,4
com.bm.android.thermometer,781,20,761,12,0,0,0,0,0,2,6
com.bm.speedometer,42,19,23,15,0,0,0,0,1,0,3
com.bm.sunshine,105,18,87,8,0,0,0,0,0,0,10
com.bmac.armeasure,30,6,24,0,0,0,0,0,0,0,6
com.bmblueconnect.camcontrollite,55,1,54,0,0,0,0,0,0,0,1
com.bmeters.hydrolinkmobile,37,3,34,1,0,0,0,0,0,0,2
com.bmi.em_logger,2,2,0,0,0,0,0,0,0,0,2
com.bmi.hr_monitor,66,9,57,4,0,0,0,0,0,0,5
com.bmiklimbodytemperaturetestdailylog.feverhealthapplulllllllllll,64,13,51,6,0,0,0,0,0,0,7
com.bmk.modellocator,24,1,23,0,0,0,0,0,0,0,1
com.bmm.linuxstb.signal.meter,632,18,614,15,0,0,0,0,1,0,2
com.bmmpr.mobileapp,152,19,133,8,0,0,0,0,0,0,11
com.bms.battmon,62,7,55,0,0,0,0,0,0,0,7
com.bms.bbd.stepcounter,58,15,43,11,0,0,0,0,1,0,3
com.bms.li,6,3,3,0,0,0,0,0,0,0,3
com.bms.nextgen.bms,37,3,34,0,0,0,0,0,0,0,3
com.bms.powerking.bms,36,3,33,0,0,0,0,0,0,0,3
com.bmsfamiie,158,13,145,0,0,0,0,0,0,0,13
com.bmsitalia.cima1915.mycima,188,3,185,1,0,0,0,0,0,0,2
com.bmsitalia.cima1915.warranty,186,2,184,1,0,0,0,0,0,0,1
com.bmw.iv,28,5,23,0,0,0,0,0,2,0,3
com.bmw.iv.us,28,5,23,0,0,0,0,0,2,0,3
com.bmw.vindecoder,119,14,105,8,0,0,0,0,3,0,3
com.bmwgroup.connected.bmw.usa,92,3,89,0,0,0,0,0,0,0,3
com.bmwgroup.connected.mini.usa,92,2,90,0,0,0,0,0,0,0,2
com.bmwgroup.minisharing,137,17,120,12,0,0,0,0,0,0,5
com.bmwk100.dashboard,73,2,71,0,0,0,0,0,0,0,2
com.bmwoillightreset,204,27,177,21,0,0,0,0,1,0,5
com.bn.adiposse,51,8,43,3,0,0,0,0,0,0,5
com.bn.sketch.fit,44,11,33,8,0,0,0,0,0,0,3
com.bn.viot,167,19,148,3,0,0,0,0,0,0,16
com.bng.runnwin,81,13,68,8,0,0,0,0,0,0,5
com.bnk.smart,261,13,248,0,0,0,0,0,1,0,12
com.bnlinksmartplugguide.app1079466721761,90,30,60,24,0,0,0,0,1,0,5
com.bnlinksmartplugguide.app710542786853,105,28,77,22,0,0,0,0,1,0,5
com.bnmyt.wew.custom.mobilink,14,4,10,0,0,0,0,0,0,0,4
com.bo.belolos.q.uietc.om.f.rt5ii.uide.bo.se.u.iet.co.mfo.rt3.g.uide,97,33,64,27,0,0,0,0,1,0,5
com.boAt.wearables,495,40,455,27,0,0,0,0,0,2,11
com.boards.babymonitor5y,75,15,60,3,0,0,0,0,0,0,12
com.boards.piezoinjector1,57,15,42,11,0,0,0,0,1,0,3
com.boat.Xtend,615,31,584,22,0,0,0,0,4,0,5
com.boat.waveliite.smartwatchh,107,31,76,24,0,0,0,0,1,0,6
com.boat.xtend.smartwah.braa,90,30,60,24,0,0,0,0,1,0,5
com.boat.xtend.smartwatch.abdullah,90,30,60,24,0,0,0,0,1,0,5
com.boat.xtend.smartwatch.app787763528242,89,27,62,22,0,0,0,0,1,0,4
com.boat.xtend.smartwatch.sagy,112,31,81,24,0,0,0,0,1,0,6
com.boat.xtendsmartwatch,173,79,94,67,0,0,0,0,1,0,11
com.boat_xtend_smartwatch_guide.yazan_shweiki,108,31,77,24,0,0,0,0,1,0,6
com.boat_xtend_smartwatch_guide.yazan_shweikiaa,106,31,75,24,0,0,0,0,1,0,6
com.boatbluetoothearphones.app960072989695,92,30,62,24,0,0,0,0,1,0,5
com.boatbluetoothearphonesguide.app1028041752203,90,30,60,24,0,0,0,0,1,0,5
com.boatendmartwatchuide.rgilop,117,31,86,24,0,0,0,0,1,0,6
com.boatfix.app,156,4,152,2,0,0,0,0,0,0,2
com.boatrax.boatraxmonitor,165,12,153,2,0,0,0,0,0,0,10
com.boatsmart.android,452,6,446,0,0,0,0,0,2,0,4
com.boatsmartwatchforgirls.app,109,31,78,24,0,0,0,0,1,0,6
com.boatsmartwatchguide.app84627731384,113,31,82,24,0,0,0,0,1,0,6
com.boatwatchxtend.guide.app,106,31,75,24,0,0,0,0,1,0,6
com.boatwavel.imartwatch.guide.app,110,31,79,24,0,0,0,0,1,0,6
com.boatwavelidtesma.rtwatch.khaled,110,31,79,24,0,0,0,0,1,0,6
com.boatxtendmartwatch.ouiyt,110,31,79,24,0,0,0,0,1,0,6
com.boatxtends.smartwatch.guidemoh,113,31,82,24,0,0,0,0,1,0,6
com.boatxtendsmart.watchapp,92,30,62,24,0,0,0,0,1,0,5
com.boatxtendsmartwatch.guidehus,90,30,60,24,0,0,0,0,1,0,5
com.boatxtendsmartwatch.hsapps,108,28,80,22,0,0,0,0,1,0,5
com.boatxtendsmartwatchguide.app791045572958,117,34,83,27,0,0,0,0,1,0,6
com.boatxtendsmartwatchguide.appspeacespace.smartwatch.app,89,27,62,22,0,0,0,0,1,0,4
com.boatxtendsmartwatchguide.boatxtendsmartwatch,152,71,81,59,0,0,0,0,1,0,11
com.boawavelit.smarttwatch.guide.esmael,110,31,79,24,0,0,0,0,1,0,6
com.bobcattechnologies.myweather,4,3,1,0,0,0,0,0,0,0,3
com.bobeite.kafort,201,10,191,0,0,0,0,0,0,0,10
com.bobnono.redwolf,9,3,6,0,0,0,0,0,0,0,3
com.bobo.apt,146,6,140,4,0,0,0,0,0,0,2
com.bobo.bomotion,126,6,120,4,0,0,0,0,0,0,2
com.bobot.home,468,9,459,2,0,0,0,0,1,0,6
com.boboxo.notification.dynamic.island,413,65,348,53,0,0,0,0,1,0,11
com.bobwen.ble.wooshka,6,3,3,0,0,0,0,0,0,0,3
com.bobwen.xiaojin.bluebatterymabru,4,3,1,0,0,0,0,0,0,0,3
com.bobwen.xiaojin.bluebatterymanagerbst,4,3,1,0,0,0,0,0,0,0,3
com.bobwen.xiaojin.bluebatterymanagerlegacy,6,3,3,0,0,0,0,0,0,0,3
com.bobwen.xiaojin.bluebatterymanagerlithiums,4,3,1,0,0,0,0,0,0,0,3
com.bobwen.xiaojin.bluebatterymanagermenttop,5,3,2,0,0,0,0,0,0,0,3
com.bobwen.xiaojin.bluebatterymanagerogrphy,4,3,1,0,0,0,0,0,0,0,3
com.bobwen.xiaojin.bluebatterymanagerponyo,4,3,1,0,0,0,0,0,0,0,3
com.boccard.bocpredict,74,6,68,3,0,0,0,0,0,0,3
com.bochperformance.train.own,3915,18,3897,11,0,0,0,0,0,0,7
com.bodega,44,9,35,0,0,0,0,0,0,0,9
com.bodet.bodetdetect_mobile,29,2,27,0,0,0,0,0,0,0,2
com.bodimetrics,24,3,21,0,0,0,0,0,0,0,3
com.boditrak.lite,38,3,35,0,0,0,0,0,0,0,3
com.bodum.life,227,12,215,0,0,0,0,0,1,0,11
com.body.fever.diary,93,61,32,51,0,0,0,0,1,0,9
com.body.fever.temperature.app.fevercheckup,421,16,405,12,0,0,0,0,1,0,3
com.body.scanner.real_xray.camera,93,25,68,21,0,0,0,0,1,0,3
